,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,115,48,-109.02060841490166,650548.6320491496,691241.889907519,0
1,1,CSS,103,71,-109.40398480365589,729841.7888515176,685089.0388888918,0
2,2,CSS,119,68,-108.9910729519458,665974.4936667156,658522.3779210363,0
3,3,CSS,139,77,-109.87521708819568,730327.903175652,702396.5396615664,0
4,4,CSS,138,82,-111.38737265858018,739615.8069505531,698888.4358014558,0
5,5,CSS,133,77,-110.0027326540563,679421.6598099115,731813.1276052294,0
6,6,CSS,123,55,-107.99178940131559,721789.9111387788,701493.1261822183,0
7,7,CSS,122,77,-108.77850030322489,696675.4855911435,726543.0700689141,0
8,8,CSS,114,62,-109.12758018053316,727017.0355961681,701122.8504910131,0
9,9,CSS,121,67,-108.75906924805041,652742.9517136265,698390.2465582943,0
10,10,CSS,112,69,-110.20164202963957,687201.8189146671,644893.7558022816,0
11,11,CSS,125,71,-107.59830826562852,666251.5633610161,665861.97332518,0
12,12,CSS,101,54,-107.35646615610284,720937.8430092487,695566.1465233793,0
13,13,CSS,137,81,-110.71644888224043,670400.3301439666,646106.4669018602,0
14,14,CSS,114,76,-108.64093044399753,657569.0048314258,670097.421473079,0
15,15,CSS,105,65,-109.32817132730544,665993.7718014355,656603.2224881935,0
16,16,CSS,131,78,-108.89698241629017,675708.536131077,653586.4455648918,0
17,17,CSS,125,74,-110.85367293827892,652169.828942215,659053.3920738093,0
18,18,CSS,126,65,-110.50883967971373,735586.864477679,689144.6634797017,0
19,19,CSS,134,81,-108.37686327196535,653559.4334268488,684964.1526267425,0
20,20,CSS,106,58,-109.75586629326573,666271.8090692374,724871.4166649837,0
21,21,CSS,133,75,-109.57641570043627,655336.2456199538,665763.5283424469,0
22,22,CSS,92,53,-110.1234285965068,652946.6031874605,714342.0058442005,0
23,23,CSS,126,66,-109.41600367012732,669840.6741495405,725116.9128813292,0
24,24,CSS,140,74,-110.00603418561973,646064.6766182262,693912.8667103073,0
25,25,CSS,127,61,-109.12513663449127,724887.7455998517,706496.3516750662,0
26,26,CSS,136,90,-109.53106690413706,652150.7382479649,671688.2755679394,0
27,27,CSS,126,77,-110.01543183272001,652512.5148196446,666134.6947020271,0
28,28,CSS,146,89,-109.61253760964775,699297.0110961082,729869.9492080066,0
29,29,CSS,140,84,-110.11119010052496,696687.4451993176,732916.9747142347,0
30,30,CSS,127,68,-109.98592956997355,728076.0724213162,709295.95148284,0
31,31,CSS,121,75,-110.23385472061342,733761.1668266134,683535.7480214724,0
32,32,CSS,108,67,-110.21098641026424,663086.4011998808,725438.2142618462,0
33,33,CSS,132,79,-109.15105834281387,649923.8348752072,690155.7793612122,0
34,34,CSS,128,69,-107.66759864448565,658816.3255542591,676279.8581314359,0
35,35,CSS,120,63,-106.73360156711101,717966.1241971459,698274.9874867955,0
36,36,CSS,131,66,-110.46793205243554,733016.0264183062,703933.1452136141,0
37,37,CSS,114,73,-110.60262789287628,722548.215460644,656536.1629029704,0
38,38,CSS,138,79,-109.64219537631006,715431.449083254,722113.9427746696,0
39,39,CSS,134,79,-110.65767783789212,690365.9202792902,642445.9906089716,0
40,40,CSS,124,71,-109.6447135683171,705535.8063314235,650842.2320662427,0
41,41,CSS,109,68,-110.52501460335203,661740.0673255253,726486.0210476357,0
42,42,CSS,113,56,-109.68149747886935,731210.2109604204,685505.9322121836,0
43,43,CSS,145,67,-109.53208110473062,728783.9477489213,701763.7593221222,0
44,44,CSS,125,63,-108.61463170782842,656378.6209464398,706364.3399747256,0
45,45,CSS,126,72,-111.44544649724466,681740.1540967202,638551.9546944803,0
46,46,CSS,124,83,-109.52371432077531,707532.162955947,652381.7444472613,0
47,47,CSS,89,46,-108.55477289246805,715212.7986102601,663068.0555053899,0
48,48,CSS,117,63,-109.61528004213069,671705.2906689367,727123.9072371983,0
49,49,CSS,103,59,-108.29444974566245,664633.176521203,663591.7057968326,0
50,50,FHSS,39,8,-109.7015971165656,663020.8540793523,656636.6290878857,0
