,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,FHSS,30,0,-94.79193753567678,691978.8002865588,696522.5802313191,0
1,1,FHSS,31,0,-102.43889307407758,692449.6829473443,707391.8501769239,0
2,2,FHSS,26,0,-84.38030153396713,690895.149840059,691142.2272823247,0
3,3,FHSS,28,0,-109.3706792284361,651641.6966373853,704045.7892994449,0
4,4,FHSS,32,0,-95.15768580508916,686048.6682291761,682277.5609445013,0
5,5,FHSS,33,0,-88.20351248866744,689117.9807142831,685881.8993337613,0
6,6,FHSS,39,0,-83.89455887341818,691560.4680062539,689582.4535797776,0
7,7,FHSS,29,0,-83.49808871975449,691470.8039712372,689377.0968908573,0
8,8,FHSS,29,0,-97.77937095267009,683927.8713937537,680263.8025777423,0
9,9,FHSS,37,0,-109.38106583488477,669564.9902956296,654044.8887032025,0
10,10,FHSS,39,0,-111.49554408084153,737328.8700823257,669915.9880783597,0
11,11,FHSS,31,0,-88.58878166019981,688555.9175891442,693012.7442471039,0
12,12,FHSS,41,0,-107.08687374767985,660239.1670452892,678514.7772031133,0
13,13,FHSS,32,0,-109.50605543667784,698254.3916774279,649230.9023819637,0
14,14,FHSS,34,0,-99.59694308222325,679667.1731661892,698237.2142139848,0
