,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,62,24,-91.75409367263464,686602.749443363,684881.4192469112,0
1,1,1,CSS,61,32,-91.41634708238922,686444.0798200526,685230.6216537226,0
2,2,1,CSS,87,59,-95.01520879596382,684392.6598130363,683494.8936378926,0
3,3,1,CSS,55,34,-87.59567185735297,689703.207530062,692699.9445010261,0
4,4,1,CSS,54,27,-90.4762371637128,691290.8959702908,693609.7300355608,0
5,5,1,CSS,67,27,-81.51862376900147,687870.6283762145,688847.3574912496,0
6,6,1,CSS,67,32,-98.72111948239366,687489.3309683577,677681.3570210722,0
7,7,1,CSS,59,42,-122.53454193837959,505369.27719942224,678292.5186663088,0
8,8,1,CSS,69,30,-86.94784339970874,692472.7035872673,689543.9880070584,0
9,9,1,CSS,77,55,-114.20012436833895,623856.511333358,715700.6099083489,0
10,10,1,CSS,60,37,-84.38303183076451,690616.3863288589,691347.5336265648,0
11,11,1,CSS,67,45,-111.79839041893769,640042.3487714861,668621.761914085,0
12,12,1,CSS,66,39,-95.96571130604792,680853.5348806983,688115.4728092122,0
13,13,1,CSS,71,29,-83.2674757255636,688717.154255506,691293.2972084874,0
14,14,1,CSS,62,48,-121.39793062969972,643158.0757419857,534402.4595599561,0
15,15,1,CSS,53,37,-106.97938247823637,719527.1092988173,683163.0684592713,0
16,16,1,CSS,69,41,-93.73349281492489,682981.7731808855,691273.3438865221,0
17,17,1,CSS,64,33,-107.38975526638524,714913.8594719578,709143.4927521592,0
18,18,1,CSS,49,23,-77.6362419902874,690277.9010467167,690001.7361082896,0
19,19,1,CSS,65,40,-99.65938950314735,691062.3492759003,702549.5126220388,0
20,20,1,CSS,63,39,-107.77586878036689,693525.5978650767,722870.1165744625,0
21,21,1,CSS,56,26,-75.77305112735223,689076.6162176112,690188.6690186451,0
22,22,1,CSS,61,30,-70.83448023781575,689811.6236632447,689147.6909366411,0
23,23,1,CSS,75,55,-118.90361385906954,717915.2315126382,807400.6261266837,0
24,24,1,CSS,57,33,-99.88027441983871,687050.7629597479,676034.6880426314,0
25,25,1,CSS,64,43,-111.54735388560823,640846.0266992304,670709.7117337292,0
26,26,1,CSS,64,30,-103.30534758434929,684661.1443213624,708991.8617872867,0
27,27,1,CSS,78,47,-111.37389671894056,740339.885241277,686494.5185008016,0
28,28,1,CSS,59,28,-74.455161832887,690015.9301519617,689007.161956388,0
29,29,1,CSS,58,34,-79.97262598926623,689946.5105798007,688146.9408198176,0
30,30,1,CSS,51,38,-123.49984935129862,660465.2945509378,893417.7959363358,0
31,31,1,CSS,45,30,-116.45013384936601,658749.3958141292,775635.4524373692,0
32,32,1,CSS,62,33,-97.83797409032866,678728.0782056858,688335.7133930736,0
33,33,1,CSS,55,33,-107.15406231059157,684528.0073652146,720410.9819383618,0
34,34,1,CSS,54,24,-74.1842712311872,689035.6301817127,690007.7690522969,0
35,35,1,CSS,59,34,-89.77664127330965,693620.1087686179,689956.898888454,0
36,36,1,CSS,73,39,-72.23029231603991,689378.4626677658,689973.0414669373,0
37,37,1,CSS,53,27,-114.62062047682775,699553.0610458263,762846.9127564661,0
38,38,1,CSS,56,29,-92.03230334901002,686388.4367550595,694009.5381117282,0
39,39,1,CSS,76,50,-95.97149371621114,689236.4196408382,680752.0205516753,0
40,40,1,CSS,48,33,-115.65730411369492,605915.7734070248,686981.1023820959,0
41,41,1,CSS,58,35,-116.10117815990029,609279.5571346758,725565.5584032999,0
42,42,1,CSS,65,38,-79.60410363832172,690724.6759202632,689485.4978757551,0
43,43,1,CSS,62,43,-123.48946538139259,750849.25473944,885830.3857140344,0
44,44,1,CSS,66,38,-109.44212496331748,724913.4108364506,709597.3936730693,0
45,45,1,CSS,75,52,-122.51280225776767,619077.9433378748,859347.7307901129,0
46,46,1,CSS,66,38,-108.16901066700117,663133.5007790652,712939.9429709832,0
47,47,1,CSS,70,32,-84.92284066138146,691208.2160281398,691042.4927796285,0
48,48,1,CSS,52,31,-99.39422152799668,678977.8600736563,696901.7363674073,0
49,49,1,CSS,58,27,-77.5130647272864,688518.9758249267,689934.4551098045,0
50,50,2,CSS,53,41,-117.80118905098934,583755.3401457177,705774.2512313201,0
51,51,2,CSS,62,36,-109.94415872587322,691188.724490027,732644.5973731086,0
52,52,2,CSS,60,37,-117.31488189503455,588318.1853197962,688972.7432157064,0
53,53,2,CSS,67,42,-123.4186812045213,550556.5504636774,539778.3235304487,0
54,54,2,CSS,79,40,-72.91549707483298,689296.9535622102,688812.577152496,0
55,55,2,CSS,54,25,-83.87153015806956,688673.5455948883,691431.1931768183,0
56,56,2,CSS,65,43,-107.08572334192296,709025.6762615188,665229.7852332082,0
57,57,2,CSS,60,31,-109.53485484700067,654860.5036732975,711997.960426708,0
58,58,2,CSS,74,43,-122.5924065900279,841709.9210908266,583316.7534983852,0
59,59,2,CSS,62,30,-81.66405913462943,690787.2634092408,690353.3156810821,0
