,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,68,4,-100.38016299336437,695158.6426168885,676221.318268402,0
1,1,1,CSS,62,10,-109.56224360484046,685896.2596380854,730670.348236773,0
2,2,1,CSS,63,9,-111.35191962079683,655516.0524817128,651460.314717598,0
3,3,1,CSS,53,4,-83.91859212120569,688595.2133655251,691413.4741738499,0
4,4,1,CSS,57,10,-107.21690726613457,713793.7589085128,669294.3794036839,0
5,5,1,CSS,64,7,-99.91130450068543,692287.2298796695,702735.6642995715,0
6,6,1,CSS,67,17,-111.84020093080386,643969.166278479,718259.8162474765,0
7,7,1,CSS,79,17,-103.96766234373776,701695.7382845703,671468.3442056273,0
8,8,1,CSS,59,6,-83.80904559468196,689414.0181739074,687275.8316624371,0
9,9,1,CSS,70,12,-109.05733323093953,726007.7347891119,703091.9606186409,0
10,10,2,CSS,33,3,-83.0003997452116,690656.9524615686,690904.9989552428,0
