,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,48,3,-93.1975764093017,690005.9473421708,695675.8332247757,0
1,1,1,CSS,27,5,-108.77840644086302,685107.6729482386,727001.0760215932,0
2,2,1,CSS,36,3,-84.61650763748459,688519.2061085121,687244.1598371976,0
3,3,1,CSS,43,3,-108.66611070956762,713134.6067892587,718258.5678558156,0
4,4,1,CSS,34,3,-105.10747014747241,696208.166744059,713255.5235265765,0
5,5,1,CSS,28,4,-108.10740852760554,676030.7331646348,657044.9057153618,0
6,6,1,CSS,35,2,-110.19320029163207,731784.6974003229,703095.932832826,0
7,7,1,CSS,43,5,-101.40030430724053,673674.2706407143,685646.9314050839,0
8,8,1,CSS,29,7,-102.40012940323228,674755.0056933905,700125.0759644575,0
9,9,1,CSS,30,3,-101.71414920446578,694582.5013921564,673452.025568269,0
10,10,2,CSS,35,4,-104.06553775749998,682819.0741808355,710391.4130279834,0
