,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,26,1,-107.36441558683336,657819.9007373335,695387.6644554363,0
1,1,1,CSS,34,2,-93.21338366341259,695295.4380293213,691673.7176837347,0
2,2,1,CSS,46,6,-105.44302779849346,678026.3368909633,712531.014951504,0
3,3,1,CSS,35,2,-93.31747328693136,683176.2731704416,690767.0296945013,0
4,4,1,CSS,41,5,-93.92921074663707,695605.8982603026,692325.068813438,0
5,5,1,CSS,33,3,-105.6520911186903,676159.172202454,666579.2727007364,0
6,6,1,CSS,36,4,-106.61539362674134,708870.7549346307,711575.8188649178,0
7,7,1,CSS,35,5,-88.54177848559749,687044.6403821988,686590.263287282,0
8,8,1,CSS,33,6,-87.16617539432325,690716.8592785083,686552.5627518181,0
9,9,1,CSS,43,6,-107.9759166377051,723854.9535124464,687506.1489642336,0
10,10,2,CSS,52,8,-92.57044572457056,688774.2141902841,695230.9387241327,0
