,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,42,21,-104.10751994317759,696246.7216347064,710425.3270416431,0
1,1,1,CSS,41,25,-103.97420628887943,680641.2886341097,669494.702984914,0
2,2,1,CSS,48,29,-74.90661728451182,689432.9622251982,688645.1695525711,0
3,3,1,CSS,38,25,-73.64966684122855,688752.2718281322,689336.5340896435,0
4,4,1,CSS,36,26,-106.87253915075944,704018.040766543,716050.4723474459,0
5,5,1,CSS,39,24,-88.92121263716155,689212.178410147,685569.862083063,0
6,6,1,CSS,39,29,-98.84363705092167,679434.8397963126,682643.7370384951,0
7,7,1,CSS,33,23,-103.47089737974291,696780.0012567887,670242.1931614077,0
8,8,1,CSS,45,40,-119.46828792460187,679097.0502020781,560285.0094834879,0
9,9,1,CSS,47,32,-90.06329533166462,685778.0134336436,686952.3061812276,0
10,10,1,CSS,29,19,-109.80452248046632,649272.2776688107,703621.7551796742,0
11,11,1,CSS,50,35,-100.49457058011534,702843.2927573209,695076.882280273,0
12,12,1,CSS,35,25,-111.44274364487724,735656.2266060952,666933.9569369709,0
13,13,1,CSS,48,28,-80.66523346051662,688022.1751587383,689941.6899731623,0
14,14,1,CSS,28,27,-120.59545740260688,729934.3879073202,831221.473558294,0
15,15,1,CSS,56,42,-96.62704309099418,680111.9914606023,690281.7678062131,0
16,16,1,CSS,40,27,-81.26314613032704,690959.4917960966,689038.2956700444,0
17,17,1,CSS,48,44,-117.23308181187849,648059.8609390429,598200.586018039,0
18,18,1,CSS,35,22,-107.7176608070729,718078.9986281637,672106.1374184528,0
19,19,1,CSS,44,34,-79.44640780278519,688369.0860830266,690175.1810608706,0
20,20,1,CSS,38,18,-74.03222992913952,688961.8390399935,688883.5621652026,0
21,21,1,CSS,35,30,-121.46787948879592,526851.8882538952,702309.910568582,0
22,22,1,CSS,43,28,-73.78031266295685,689781.9577664686,688849.5025548968,0
23,23,1,CSS,32,28,-116.89963861165708,607724.6462436485,638270.14795862,0
24,24,1,CSS,30,22,-92.50446625450584,691811.8544737544,684119.850215592,0
25,25,1,CSS,35,30,-96.55804459424928,685041.4972457617,697581.8218884391,0
26,26,1,CSS,32,28,-94.10267930865251,682552.1967397816,690728.3163120997,0
27,27,1,CSS,38,33,-116.3526876786886,648699.2537385244,770228.8471747342,0
28,28,1,CSS,23,23,-123.85268131167959,734938.5249977988,899118.2801338122,0
29,29,1,CSS,38,32,-115.84408687152714,760128.0478758807,641629.3362168178,0
30,30,1,CSS,33,26,-103.4722293438754,705496.7533169765,702182.9709849191,0
31,31,1,CSS,26,19,-119.10063356851344,565345.8971420325,694480.8581479044,0
32,32,1,CSS,37,33,-119.97844451098075,824653.0367104639,713515.55919871,0
33,33,1,CSS,52,36,-95.31321461855664,693978.0860147566,682807.9329131249,0
34,34,1,CSS,44,34,-103.95449103796405,676126.9670842255,672236.7093173161,0
35,35,1,CSS,33,24,-109.5843933551103,669044.8247503547,725586.5947438447,0
36,36,1,CSS,35,22,-76.93892066862558,689146.7263556072,688479.6550972353,0
37,37,1,CSS,38,25,-105.27560907573026,706176.0243261788,670491.0563285885,0
38,38,1,CSS,47,34,-103.66526098502375,683768.0599378755,709639.8415601176,0
39,39,1,CSS,29,24,-113.21171968113194,696107.2371654833,626734.9435541935,0
40,40,1,CSS,27,16,-92.40555607926112,693245.1780497781,693688.7619376592,0
41,41,1,CSS,29,26,-116.92281642178386,682122.9004753839,785767.7979889027,0
42,42,1,CSS,50,31,-82.03380719192901,687671.0624638328,689454.7067881736,0
43,43,1,CSS,37,36,-123.99167896315191,812779.7739592182,869210.1342951653,0
44,44,1,CSS,44,30,-81.22647458638515,688129.2396469178,688476.9251049978,0
45,45,1,CSS,30,27,-122.3353290823286,656467.8255602054,512251.2349935498,0
46,46,1,CSS,32,23,-91.96222207259615,687206.8406583128,694404.9345733087,0
47,47,1,CSS,33,23,-103.6058432087058,688973.3715336204,710264.3975361378,0
48,48,1,CSS,48,37,-78.34718749689047,689983.3348797852,688426.7975207546,0
49,49,1,CSS,37,29,-81.19961097209585,690266.8711961912,688081.5720032065,0
50,50,2,CSS,883,661,-121.68302560047906,849941.3625557144,642802.3701874294,0
51,51,2,CSS,945,640,-86.17279858871612,689160.8130612231,692202.7934744313,0
52,52,2,CSS,879,672,-121.80758878266619,705915.5155093191,858180.0787498697,0
53,53,2,CSS,819,585,-104.107560427903,686319.9075813426,711292.0130282148,0
54,54,2,CSS,872,609,-95.10104813419065,681582.3431480187,689098.6372772265,0
55,55,2,CSS,829,627,-110.95416342448524,642034.9963123957,700275.7080753505,0
56,56,2,CSS,863,615,-95.22980898265871,694723.4109538198,683493.9949028275,0
57,57,2,CSS,923,603,-73.7497558889526,689947.4063179685,689813.469853868,0
58,58,2,CSS,919,598,-71.08588167932605,689457.2183048512,689902.3163592186,0
59,59,2,CSS,899,598,-71.81293836205504,689408.6621271287,689947.5659021864,0
60,60,2,CSS,831,606,-103.8407939461738,710476.7849378363,685477.4323445034,0
61,61,2,CSS,831,536,-79.17376734021875,690582.4941867884,688968.767380139,0
62,62,2,CSS,846,630,-104.59265528452384,669153.9661161184,677762.1968337179,0
63,63,2,CSS,897,587,-70.45202923572316,689276.2246818042,689849.5118710157,0
64,64,2,CSS,878,619,-87.10493438205224,690510.9692041039,692331.224969994,0
65,65,2,CSS,913,655,-98.78694401180482,701199.0519602367,687295.1622821966,0
66,66,2,CSS,892,692,-122.41853343769623,587524.7988280908,538685.6625104239,0
67,67,2,CSS,860,658,-122.7984235585441,877550.0960715445,662424.5447965213,0
68,68,2,CSS,874,605,-97.03634361752863,680385.5789755275,693204.7306200587,0
69,69,2,CSS,893,667,-118.57172736488656,805588.4120336995,701773.3979801896,0
70,70,2,CSS,904,594,-81.44213678328269,689487.3231160219,687786.9175453229,0
71,71,2,CSS,947,738,-117.25067080902664,598410.8920363289,731706.8353323424,0
72,72,2,CSS,909,658,-102.96826520475719,705805.3514762175,679072.7980227632,0
73,73,2,CSS,828,634,-119.11076591536732,798853.4708050141,630451.5940586402,0
74,74,2,CSS,865,647,-111.41587117300926,735795.7222143188,667593.863476657,0
75,75,2,CSS,872,613,-98.67306260953572,695741.2487137818,679428.4852793158,0
76,76,2,CSS,874,661,-119.38632604249887,594051.3530465404,775275.5964842236,0
77,77,2,CSS,907,614,-83.14943209530658,690421.002090065,691112.8949834856,0
78,78,2,CSS,916,612,-85.94336355726202,689031.0593166894,692114.3419902538,0
79,79,2,CSS,886,652,-108.08401617172315,708791.2286740592,660352.2096062433,0
80,80,2,CSS,862,577,-89.11990498444513,689427.7502211136,685475.7566842097,0
81,81,2,CSS,850,564,-79.6827156587364,689514.2816795326,688087.2738543738,0
82,82,2,CSS,864,578,-84.18405621324504,687745.9826338172,690893.5077126331,0
83,83,2,CSS,903,583,-70.50892888065478,689142.9293321486,689035.0071328143,0
84,84,2,CSS,923,688,-113.41483365459891,752774.3616151382,701594.7565274622,0
85,85,2,CSS,878,634,-103.95751528233501,672389.1129819978,675920.0568910461,0
86,86,2,CSS,860,571,-75.73192030725427,688584.7187949405,689246.420300825,0
87,87,2,CSS,848,661,-121.96349368687612,788782.2527781338,830590.959951313,0
88,88,2,CSS,905,690,-120.9323053124952,584131.7141205246,577952.755070297,0
89,89,2,CSS,882,590,-92.18051887389366,694794.3325608515,687876.8927401266,0
90,90,2,CSS,891,684,-119.03924479026003,686625.5557073674,566148.3058646657,0
91,91,2,CSS,907,653,-106.10684053914045,699157.0869201286,663356.4019211779,0
92,92,2,CSS,889,652,-96.34476598525569,693357.4247778855,697545.2611706362,0
93,93,2,CSS,877,592,-91.43099754191564,691292.7394801532,694188.659606105,0
94,94,2,CSS,861,581,-86.26482486694358,689451.6707906238,686578.4554120225,0
95,95,2,CSS,943,628,-86.44351806274423,686569.2770460742,689946.3997311298,0
96,96,2,CSS,872,633,-112.55092965209681,646760.6879229075,649494.8322440143,0
97,97,2,CSS,904,690,-114.32872562552768,630229.3274217508,648963.6120332399,0
98,98,2,CSS,849,641,-122.65777065635535,843964.3604456036,794704.1121497967,0
99,99,2,CSS,861,626,-98.88443712305708,683195.3166673993,699806.0251793078,0
