,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,481,190,-102.2251641656838,694729.3779488396,706390.1080923168,0
1,1,CSS,500,261,-91.13389430399631,691325.6154837444,693988.9644681603,0
2,2,CSS,507,250,-89.67658020073925,693302.8938404607,690978.6270555732,0
3,3,CSS,487,234,-91.34403884974282,688364.3710287982,684436.1786343749,0
4,4,CSS,486,286,-101.46584046204708,673489.8271890888,685902.4528508974,0
5,5,CSS,531,255,-88.61950022916515,689343.3619691328,693125.353998623,0
6,6,CSS,491,297,-109.80533141014635,706130.0264259031,650246.2902940281,0
7,7,CSS,492,207,-83.34720735726219,691349.3675292406,689995.6050812199,0
8,8,CSS,499,298,-102.34406769529546,706883.5721787163,693891.1326629552,0
9,9,CSS,556,320,-103.83109045838256,706025.0397243785,675913.2596833857,0
10,10,CSS,531,249,-84.12965055270644,687265.1000889043,688860.2264757914,0
11,11,CSS,527,319,-99.09395353504031,677425.3738475826,692618.2313268974,0
12,12,CSS,517,333,-111.25705536402884,642187.8777355731,671999.5976774895,0
13,13,CSS,495,225,-85.34829522934731,686962.2512592766,690119.3676294187,0
14,14,CSS,459,195,-82.16121467005314,689320.0782322362,691174.8627710681,0
15,15,CSS,503,270,-100.45821606811208,678867.216611932,679431.7363047459,0
16,16,CSS,528,283,-93.84503231061973,687280.3650337281,695847.5565034682,0
17,17,CSS,489,248,-93.4309122769399,684893.9147350172,684786.7206921984,0
18,18,CSS,499,236,-89.08320634167353,693310.5100963913,689023.7921414207,0
19,19,CSS,506,316,-100.20175314765955,688848.1008518604,675327.1518442848,0
20,20,CSS,509,326,-110.15572587843087,731251.9090828422,704077.6388138977,0
21,21,CSS,538,337,-106.81739496315569,703502.5174574084,716109.5073427492,0
22,22,CSS,528,343,-107.75714293113936,718083.3890581876,671819.8955553564,0
23,23,CSS,506,288,-102.77255921564209,704681.3054213123,678189.6518705512,0
24,24,CSS,540,262,-90.1092619228692,685384.5914754055,687611.9550762959,0
25,25,CSS,519,305,-98.81352201601818,695339.2673219709,699859.4961159484,0
26,26,CSS,519,223,-84.71065345756334,691634.8537792887,690226.6522979691,0
27,27,CSS,501,230,-90.83798312607111,684645.9466868016,689954.9762069389,0
28,28,CSS,503,320,-111.92553308658712,740106.7646795944,709023.3077400964,0
29,29,CSS,514,321,-107.63996477811955,719488.6101146678,703438.3906941586,0
30,30,CSS,489,288,-103.31738067647811,669835.5269302471,694299.6117280393,0
31,31,CSS,526,270,-94.05034494750721,684516.9811079326,694334.6987025774,0
32,32,CSS,502,268,-97.2055717978516,699031.9929571121,686747.2111771546,0
33,33,CSS,524,329,-111.85262510152523,648538.495029089,724552.8969629697,0
34,34,CSS,533,346,-104.42004007897829,688579.9891361656,666518.3362452423,0
35,35,CSS,495,243,-94.70108501507471,684084.314418069,684156.3752275559,0
36,36,CSS,488,269,-94.69200273896168,684262.4065189345,683992.5418084261,0
37,37,CSS,476,253,-94.74548432920821,686538.8770947105,682460.3989072704,0
38,38,CSS,480,231,-94.85236236215985,688538.3143042786,696974.5672880539,0
39,39,CSS,516,276,-91.5828436088555,691117.7579194973,684472.1591416352,0
40,40,CSS,501,288,-102.10569857072133,704465.0315941701,680390.9263041469,0
41,41,CSS,517,316,-108.87373385451882,712992.2549930139,659290.8023207962,0
42,42,CSS,496,318,-108.91989438497751,703863.2962415249,653772.969719136,0
43,43,CSS,549,305,-97.46265722395697,679542.36887888,686521.8917675556,0
44,44,CSS,512,262,-97.98134304374139,699348.4624590015,693927.3105929445,0
45,45,CSS,527,271,-93.92847095841822,686770.4106043191,683095.3158629604,0
46,46,CSS,536,333,-105.97369836011254,662018.7552503032,689050.6816800943,0
47,47,CSS,483,300,-103.77092064444379,682901.1088174855,669174.1028535084,0
48,48,CSS,506,300,-101.26864636209261,693035.3973390388,673891.375175146,0
49,49,CSS,494,278,-100.68650744233545,687694.5563145813,704215.9284530957,0
50,50,FHSS,20,1,-96.10921286388478,682022.1675153266,684632.8973008732,0
51,51,FHSS,18,0,-86.76963412943869,691205.7438792922,687004.1291210896,0
52,52,FHSS,18,1,-89.57522806517774,685618.8764981865,691089.6940296002,0
53,53,FHSS,10,0,-101.79020415288409,676084.6625652073,678979.606316075,0
54,54,FHSS,8,1,-105.82641850928707,668150.1420666749,672875.6612721153,0
55,55,FHSS,14,0,-88.1857366093313,691104.3784222661,686309.1202901895,0
56,56,FHSS,14,0,-111.84082563733473,698524.9281226017,636358.5020201174,0
57,57,FHSS,10,0,-83.29110580177105,688120.8739071746,690954.3717181064,0
58,58,FHSS,18,0,-97.77505730244238,698515.2989673179,694954.89282536,0
59,59,FHSS,12,1,-92.29007157869081,684122.4589596794,687370.0321941583,0
