,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,132,60,-84.23091105234884,689156.2276132004,691637.9069236853,0
1,1,CSS,135,61,-82.31840952098756,687651.0199056932,689040.9622173848,0
2,2,CSS,123,67,-90.17205153049494,684970.2815200122,689519.5073736785,0
3,3,CSS,149,97,-105.85083845425238,666297.9719073046,703386.6936894788,0
4,4,CSS,118,53,-87.79324673408733,690206.8906425872,686128.2348523228,0
5,5,CSS,116,77,-107.89227689344604,658339.0526250292,703618.376627828,0
6,6,CSS,148,97,-104.99074089192567,713568.7575398632,685555.8636541689,0
7,7,CSS,154,90,-98.1832452476814,694766.1750815413,679605.7790737068,0
8,8,CSS,114,69,-107.24661898951936,696402.0314563343,720349.3606253295,0
9,9,CSS,127,74,-89.15713231659223,693266.5595817025,690279.561812048,0
10,10,CSS,111,47,-84.59267822408297,688659.9041903638,687198.2405696246,0
11,11,CSS,115,71,-94.4629570274165,685816.3824153405,683080.4131039678,0
12,12,CSS,129,80,-104.68092973317434,666504.3525614191,695115.3776625725,0
13,13,CSS,128,71,-89.2932780934766,687854.896422184,685710.2303800549,0
14,14,CSS,144,82,-93.75351171746561,683782.8553061071,685759.3882999393,0
15,15,CSS,110,70,-93.6872369251253,682753.8564379254,689516.179514593,0
16,16,CSS,129,62,-82.0681980727871,690966.8165253081,688615.5055458177,0
17,17,CSS,144,77,-90.1542391504775,684980.8245888099,689567.6434989144,0
18,18,CSS,138,83,-105.84566442274163,695403.7911740979,715731.1427495112,0
19,19,CSS,118,57,-86.51843097814056,690986.565763666,691865.6131312773,0
20,20,CSS,129,65,-86.25532237177094,687046.6181926874,690965.7096057812,0
21,21,CSS,122,68,-88.38357595129621,692845.4400957259,688281.4416609213,0
22,22,CSS,122,74,-92.12171220267679,688237.3333683411,694845.5964611332,0
23,23,CSS,144,99,-109.358053977555,650089.3194198203,679937.876311458,0
24,24,CSS,150,89,-94.39974884050942,686988.3392519349,696220.0063844841,0
25,25,CSS,134,75,-97.08925808759233,697848.2010098961,684327.7683620049,0
26,26,CSS,127,67,-94.73737769913421,696283.7021881664,692447.5165375748,0
27,27,CSS,114,75,-104.69917732971106,678316.6540108653,668518.0291654378,0
28,28,CSS,112,58,-83.57995325060834,687402.8575947942,689951.4285053064,0
29,29,CSS,123,86,-110.69244688899343,731419.3196786882,667971.2726981229,0
30,30,CSS,129,87,-108.85762925290726,696940.5572716597,651978.5079192466,0
31,31,CSS,125,65,-97.73405236466509,687741.6014549037,699888.0399474008,0
32,32,CSS,133,64,-87.95277707041949,690010.232227783,692798.8943778647,0
33,33,CSS,128,63,-97.28610262676366,695409.6845943935,697506.6946678384,0
34,34,CSS,116,47,-83.28975643335762,691419.5411598006,689306.4678866181,0
35,35,CSS,128,84,-106.93265748682619,662444.0216180886,703856.5976348368,0
36,36,CSS,130,57,-83.37358686884373,691338.0357523244,688770.2670477445,0
37,37,CSS,105,63,-95.12704240971986,688023.1120467678,681676.1616715253,0
38,38,CSS,133,83,-100.11971923153843,683722.3567251047,676659.785059802,0
39,39,CSS,138,79,-87.20426389586163,686457.3533535642,688297.9419230385,0
40,40,CSS,86,55,-91.78733950232433,688508.560243505,684137.7428001763,0
41,41,CSS,132,87,-107.4680032652015,657602.6522405787,696259.333394122,0
42,42,CSS,101,58,-89.30604726030741,687540.6563775818,692969.9923291577,0
43,43,CSS,124,69,-89.31606588671035,689456.3513465762,693435.908407254,0
44,44,CSS,131,84,-111.08099784970383,651518.9209961451,657839.932918095,0
45,45,CSS,131,61,-86.13801329865967,691296.7560760403,691469.6283169711,0
46,46,CSS,117,59,-85.91094424582808,688055.7985748453,691769.0538841331,0
47,47,CSS,120,73,-91.35361745126512,694477.3462931496,688927.8034203347,0
48,48,CSS,149,71,-84.85628199094118,687499.862870503,690877.1862617043,0
49,49,CSS,139,77,-89.14819407308875,687945.9211794641,693077.220032739,0
50,50,FHSS,21,5,-82.81069652053051,689140.2500736447,687527.0211303536,0
51,51,FHSS,32,4,-85.5100545346794,687573.5593179448,691246.3648171884,0
52,52,FHSS,37,6,-84.15091434963834,689997.946762557,691552.9201425047,0
53,53,FHSS,33,9,-90.67894143069134,684736.5339505809,688841.8682948782,0
54,54,FHSS,31,5,-92.00550615328133,686584.0676644797,684709.4450475841,0
55,55,FHSS,43,5,-102.99495665273106,708807.9113126571,688096.138601029,0
56,56,FHSS,38,3,-100.41144060831235,692974.3897690105,675418.0890166769,0
57,57,FHSS,31,9,-111.32962288492749,696319.7650385926,739691.5372268346,0
58,58,FHSS,27,7,-100.54440631381235,680382.7899241988,700964.0501812308,0
59,59,FHSS,27,2,-89.4275785135397,688293.6961445073,685489.9062198846,0
