,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,75,36,-103.73075521941729,680982.7303356972,708820.1412049703,0
1,1,CSS,54,41,-103.0360459953601,671589.957629734,681412.7203393332,0
2,2,CSS,57,40,-101.38911879260175,699366.2247302661,702140.2150892935,0
3,3,CSS,57,41,-94.3359249593753,682910.2307961454,692445.7762202068,0
4,4,CSS,66,36,-89.79708117254991,688292.9758827246,693515.8275415213,0
5,5,CSS,70,44,-92.41307815870239,688199.5989565038,695031.4877542771,0
6,6,CSS,68,47,-105.58343547423284,708563.1174707739,671545.8166477552,0
7,7,CSS,60,33,-86.46007358683569,691386.8781839154,687292.0651304113,0
8,8,CSS,73,42,-87.05646886301533,692484.6187062456,688983.8582744536,0
9,9,CSS,63,39,-97.16038966512752,685329.8307211428,680357.1667786101,0
10,10,CSS,81,55,-110.80962018053626,654260.961473187,721809.5512278687,0
11,11,CSS,63,39,-106.47007022343328,711408.8997351887,670505.3202786279,0
12,12,CSS,39,22,-105.97544407386384,666719.4006461876,704768.6672082948,0
13,13,CSS,57,37,-90.49644844220684,685873.4209454807,686453.3663003315,0
14,14,CSS,63,44,-102.9086829195165,684383.998873636,707992.2788164451,0
15,15,CSS,65,47,-110.65818321630755,701481.0638616122,644010.6218862528,0
16,16,CSS,61,47,-110.93921552130269,736511.9977973371,701068.8750339975,0
17,17,CSS,57,40,-109.32102890704061,677109.1759879391,651061.1349483526,0
18,18,CSS,50,34,-93.0336963535728,695329.871456798,687649.6012177046,0
19,19,CSS,63,38,-102.69777959030314,703499.392151126,676981.6884067537,0
20,20,CSS,58,39,-101.51563088109324,680295.7923563295,703040.7984919901,0
21,21,CSS,60,33,-92.02936384786985,690899.0114302526,684114.9851086431,0
22,22,CSS,59,33,-83.49888714056324,688115.9760246042,687808.6158340181,0
23,23,CSS,66,46,-111.04426070525653,679242.2192410075,641362.6114539448,0
24,24,CSS,61,35,-96.60061337192252,684789.7794439181,681327.3821573571,0
25,25,CSS,78,46,-101.9510682874132,706299.376297362,692874.4457618063,0
26,26,CSS,68,40,-92.41530774052679,684177.5170914517,691795.3252900011,0
27,27,CSS,69,41,-88.02908319745835,687856.3485804547,692514.1887532998,0
28,28,CSS,81,63,-105.06210270175322,703965.851985494,709324.0742987962,0
29,29,CSS,47,30,-96.96444652575478,694236.2635561165,680985.2233734062,0
30,30,CSS,57,38,-92.31521925181471,695062.1557081587,690031.698736108,0
31,31,CSS,64,40,-88.7873419274673,688696.134379169,693130.378339391,0
32,32,CSS,61,32,-92.44380090830619,695174.2771329613,689134.0622304125,0
33,33,CSS,68,45,-106.05996326754084,692926.4114586115,716854.8057212951,0
34,34,CSS,72,42,-85.34988686552667,688337.9214299296,691723.7990416163,0
35,35,CSS,62,35,-89.32878520180456,693355.8818857581,688581.920979727,0
36,36,CSS,59,35,-86.81397232684999,688446.3554557223,692270.38678818,0
37,37,CSS,53,36,-110.82093157908096,661865.3023085104,650265.3040436304,0
38,38,CSS,77,55,-101.54587657272285,677755.3578388132,701024.9302790798,0
39,39,CSS,50,32,-95.62000494069366,681550.3682465726,686693.030156075,0
40,40,CSS,67,44,-110.22973583062154,646673.7814618909,676254.6807912029,0
41,41,CSS,63,52,-106.50031933876616,710327.9004623436,669170.0507615262,0
42,42,CSS,57,34,-85.49060904814559,687601.1416430861,691265.4629832035,0
43,43,CSS,67,39,-83.5826202107251,688203.8434383158,687716.8546415409,0
44,44,CSS,62,34,-95.1655930864706,690483.7711904623,681590.9152464618,0
45,45,CSS,67,41,-94.46380387974509,683404.8084707016,685295.9538745036,0
46,46,CSS,58,34,-101.88119986083224,685302.6222379418,706011.9246901226,0
47,47,CSS,55,35,-95.76381188874379,689019.1851595109,697858.0325141989,0
48,48,CSS,53,30,-93.51895543591456,693416.208032491,684253.2749391587,0
49,49,CSS,55,30,-87.99035966990657,687738.5703370123,692434.7004317105,0
50,50,FHSS,24,6,-88.17813034445234,692870.3668508758,690118.1878785272,0
51,51,FHSS,13,4,-108.59489451571092,715217.842645496,662834.5097084814,0
52,52,FHSS,14,3,-107.32671329121335,702306.2811260235,660110.9207259171,0
53,53,FHSS,12,3,-100.49535904161593,676786.730500379,696704.4983661451,0
54,54,FHSS,14,2,-88.07594074141738,686127.2883912041,690591.9485705512,0
55,55,FHSS,15,1,-94.38103449158567,696621.1500662719,689555.9104585759,0
56,56,FHSS,17,4,-109.05626729979633,722444.80470343,710264.8440645811,0
57,57,FHSS,17,5,-87.64341157839335,686768.8375509451,687400.5209975215,0
58,58,FHSS,13,3,-84.45098528124439,690200.0523554906,691570.2979876458,0
59,59,FHSS,13,2,-95.10972857235194,681615.8653072012,690273.6298276063,0
60,60,FHSS,11,2,-106.64065252680832,661449.7287405028,699065.173755901,0
61,61,FHSS,14,1,-94.6692243025578,687528.1361426932,682197.7987224796,0
62,62,FHSS,18,4,-83.09938636253445,690285.7377939223,687648.4701725997,0
63,63,FHSS,16,1,-92.3565913498248,689135.9622668808,695116.6595067732,0
64,64,FHSS,21,2,-101.67244851607173,702701.363897041,679306.0434839815,0
65,65,FHSS,14,2,-85.57834494468835,687180.2399580919,688041.5630172183,0
66,66,FHSS,17,1,-99.30052506154375,677354.8188541196,693422.1351302504,0
67,67,FHSS,15,4,-88.91208858156703,692422.0626785925,691797.6973784921,0
68,68,FHSS,19,4,-100.35118317102607,696092.9037081457,676723.2673316817,0
69,69,FHSS,12,5,-96.5392671388757,680319.278204934,691091.7952566965,0
70,70,FHSS,12,0,-82.65223051143803,690877.1843831536,690569.9576500484,0
71,71,FHSS,17,0,-88.68393091715667,690058.9935021681,685724.8937917544,0
72,72,FHSS,14,2,-88.16575506436655,689519.231133632,685886.7774676444,0
73,73,FHSS,16,3,-85.03014158912633,687147.4906059537,690367.9011513193,0
74,74,FHSS,15,3,-90.2757272895198,687252.6235871598,685467.6671417383,0
75,75,FHSS,13,2,-96.71663971214177,684102.7200742415,697212.9379786897,0
76,76,FHSS,20,3,-97.74539153091362,695911.9503103234,681009.3833952431,0
77,77,FHSS,18,1,-88.862754103473,688469.5754821275,693113.6734440698,0
78,78,FHSS,8,2,-93.02168622581873,695509.6456762595,688496.2485559484,0
79,79,FHSS,15,3,-91.72288636720191,692073.0167472563,684816.0384217928,0
80,80,FHSS,21,3,-102.69723914955172,701197.770052388,704039.6947644035,0
81,81,FHSS,6,3,-86.00946108584905,687219.4544161157,687748.522800827,0
