,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,65,10,-109.68298681037801,648952.3351916492,678180.4823342274,0
1,1,CSS,59,16,-97.73018429862196,699279.7005335228,685529.7883264604,0
2,2,CSS,68,14,-93.41022598169857,686490.3969653927,695160.7413083249,0
3,3,CSS,67,12,-88.06062830532261,686099.0182004352,688331.5008996391,0
4,4,CSS,69,15,-109.16041351404648,684154.0870416791,650225.2965965561,0
5,5,CSS,53,10,-108.8062091864126,663998.4398128378,661216.5318882028,0
6,6,CSS,63,16,-110.98390051194443,692167.8936729549,640716.4480059055,0
7,7,CSS,61,10,-97.5851525029999,683445.0603123395,697964.9006743421,0
8,8,CSS,66,15,-108.44397417631714,715324.0763663431,714983.3688204755,0
9,9,CSS,66,21,-104.14318989304707,711495.9229632767,691558.6784203225,0
10,10,CSS,73,19,-105.23168249310132,706607.9149958016,671057.102633123,0
11,11,CSS,64,14,-101.20693197505227,705174.1146972998,690802.1914801182,0
12,12,CSS,69,12,-86.77481444878629,687207.7659550247,691453.2172631284,0
13,13,CSS,71,15,-104.09008506974811,708946.0034404768,679175.9528037573,0
14,14,CSS,72,13,-95.26290140104679,691081.7955449511,697216.43163331,0
15,15,FHSS,34,2,-96.82554558519561,697486.8614392692,684303.1842298565,0
