,Unnamed: 0,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,0,1,CSS,245,95,-104.345185125795,668199.9083675502,681293.926073606,0
1,1,1,1,CSS,226,139,-102.53220628560538,698655.4995550467,673464.0186430629,0
2,2,2,1,CSS,243,144,-97.20882318613596,693129.208039931,680142.2976001366,0
3,3,3,1,CSS,286,121,-88.18559587695725,690184.167879202,692859.3321972047,0
4,4,4,1,CSS,239,125,-93.84533568650689,695580.1068515079,692224.2182457468,0
5,5,5,1,CSS,243,117,-93.08114721377726,695071.9621126228,686859.9168307367,0
6,6,6,1,CSS,293,165,-99.16524358007813,699702.9535896272,696521.9130855348,0
7,7,7,1,CSS,233,132,-97.17953818799154,688699.3952664264,679483.3981498762,0
8,8,8,1,CSS,253,133,-95.21374215642967,697145.6537434502,691192.654401729,0
9,9,9,1,CSS,249,130,-91.981051913176,688733.8537164924,694839.503397371,0
10,10,10,1,CSS,276,188,-105.5397581147298,666874.4683414082,676326.3198614492,0
11,11,11,1,CSS,255,152,-104.5274814764272,684322.2017203101,712038.7040721052,0
12,12,12,1,CSS,270,154,-95.2663652126298,683813.17445703,695105.8668602539,0
13,13,13,1,CSS,235,134,-96.33447882316293,692910.0399954369,697735.8905316059,0
14,14,14,1,CSS,237,143,-101.64931855584052,703133.4111257377,679979.2056879555,0
15,15,15,1,CSS,252,135,-100.56513933142952,678669.2902163367,679379.7497178033,0
16,16,16,1,CSS,238,139,-98.1162693583866,684158.2845319846,679647.8521611623,0
17,17,17,1,CSS,246,141,-103.65173104355256,709732.8944007761,694577.9636174687,0
18,18,18,1,CSS,256,135,-93.7273473279358,688245.516476623,695997.4691846634,0
19,19,19,1,CSS,252,124,-93.6057244291054,683370.7222676596,686761.580100855,0
20,20,20,1,CSS,225,94,-89.57467576685683,687739.5348591136,685615.9727801895,0
21,21,21,1,CSS,268,159,-104.13580816486004,685378.7878851894,667610.5077977998,0
22,22,22,1,CSS,274,166,-98.02541322294545,691354.4242399749,678613.3817434916,0
23,23,23,1,CSS,234,133,-96.81295905272684,695632.2591949506,696645.7085900324,0
24,24,24,1,CSS,273,138,-90.19736875059904,684961.6555369115,689635.6121362321,0
25,25,25,1,CSS,255,150,-93.49499830696018,684055.4429225059,685705.9712942103,0
26,26,26,1,CSS,269,165,-105.25438793448686,700901.8986133318,711858.152380873,0
27,27,27,1,CSS,255,166,-105.51361852519987,710805.1662578379,674669.2699351755,0
28,28,28,1,CSS,256,123,-93.81639370413252,694681.5900067006,693640.3748403795,0
29,29,29,1,CSS,275,135,-93.337562754534,695802.934482486,689617.3081279765,0
30,30,30,1,CSS,272,133,-95.69179496977762,683617.4623061995,695474.4007418775,0
31,31,31,1,CSS,246,135,-93.89799642341043,689979.9132262231,682613.2617339554,0
32,32,32,1,CSS,261,156,-104.08150387304784,702056.2747010057,671369.1179838025,0
33,33,33,1,CSS,287,151,-96.77931072123488,680169.4443392489,687189.278016104,0
34,34,34,1,CSS,287,179,-102.57104948216636,689958.5866550865,707918.2859603871,0
35,35,35,1,CSS,256,142,-97.7571051248022,684453.3614203357,679999.5112939833,0
36,36,36,1,CSS,250,116,-89.06636776698562,690096.0198323975,685560.3594130335,0
37,37,37,1,CSS,259,116,-91.28335212245996,686651.6626979996,693638.4945809512,0
38,38,38,1,CSS,218,129,-97.1452982760079,693181.7476609919,698579.8151697104,0
39,39,39,1,CSS,255,159,-101.74979688033046,704232.3648319957,681406.0016826504,0
40,40,40,1,CSS,252,123,-91.9499279663042,684404.7224823654,687254.4625860396,0
41,41,41,1,CSS,249,109,-90.77979896022724,690837.2889491675,684865.5367755609,0
42,42,42,1,CSS,236,149,-105.10791915331748,688677.1998312173,664626.1684030454,0
43,43,43,1,CSS,224,146,-105.11948763310956,664850.2436427613,685772.9361734688,0
44,44,44,1,CSS,246,137,-96.19239701292642,683257.9259266382,683003.0304675468,0
45,45,45,1,CSS,260,124,-92.36420061222132,684301.0225757522,691975.283190685,0
46,46,46,1,CSS,259,152,-101.3122163677648,697869.9517423859,703012.5492382011,0
47,47,47,1,CSS,262,139,-93.90416258919102,683052.9908934467,686926.0970028384,0
48,48,48,1,CSS,246,120,-92.20784166928084,694220.94578805,692308.5727272301,0
49,49,49,1,CSS,254,141,-97.65003592919656,694720.6722619948,680344.2405439087,0
50,50,50,2,FHSS,16,0,-88.24010328630288,690403.7880759521,692825.804133086,0
