,Unnamed: 0,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,0,1,CSS,488,456,-106.96136552554674,670039.8932263968,665602.1689527226,0
1,1,1,1,CSS,513,492,-118.71196832313478,636123.6878371589,583305.1173714534,0
2,2,2,1,CSS,489,458,-112.38164865838334,745784.2656625041,679215.1449836473,0
3,3,3,1,CSS,477,444,-118.5681549840871,651894.2273996915,800006.1546379867,0
4,4,4,1,CSS,502,484,-121.58320897154503,530764.436939907,643164.5204393901,0
5,5,5,1,CSS,519,487,-102.06142495485652,672204.1076021228,692374.8959178708,0
6,6,6,1,CSS,490,468,-122.5637942079531,667875.817130535,505669.4392316444,0
7,7,7,1,CSS,524,488,-104.97725051911875,673447.9471396793,670923.5941486071,0
8,8,8,1,CSS,542,509,-116.41972897691124,691186.182384446,598234.1832369568,0
9,9,9,1,CSS,477,457,-120.310993825773,649300.1879679019,826394.0457677017,0
10,10,10,1,CSS,498,479,-119.17181965881667,797708.3707032335,626607.0797251329,0
11,11,11,1,CSS,512,479,-98.28840247435336,681697.0772152633,681142.090986832,0
12,12,12,1,CSS,503,477,-115.00551964481429,617694.331448652,660056.0588243096,0
13,13,13,1,CSS,483,466,-122.18421715357528,799554.3767537577,828079.2553811216,0
14,14,14,1,CSS,485,460,-119.52117520359133,583136.6878456932,613970.5586833957,0
15,15,15,1,CSS,502,480,-121.66900521506152,526871.8596900637,651551.6774624359,0
16,16,16,1,CSS,553,525,-119.40717976930108,779646.0679362138,597742.6829795536,0
17,17,17,1,CSS,484,467,-123.8323650634968,895658.9459315551,631993.5302300765,0
18,18,18,1,CSS,472,439,-105.8647600917181,701176.4404432584,713771.8048982809,0
19,19,19,1,CSS,518,494,-112.50277775339435,633848.2840129095,672454.906802522,0
20,20,20,1,CSS,504,486,-116.37299275322424,752797.5343722259,754291.6169457872,0
21,21,21,1,CSS,463,441,-119.44244689022813,640772.5488332461,569767.1362868333,0
22,22,22,1,CSS,517,488,-118.24562628644816,582199.2607595071,655231.306768756,0
23,23,23,1,CSS,516,490,-119.9133205009077,631859.8817433092,565805.0363520214,0
24,24,24,1,CSS,524,497,-116.5087257423869,664755.8006418722,778184.1016464186,0
25,25,25,1,CSS,489,473,-120.21618487225288,565927.9484429252,757859.7279073993,0
26,26,26,1,CSS,503,486,-123.21674819106688,508968.1492355581,774367.9528238582,0
27,27,27,1,CSS,516,493,-114.17329237185356,681866.1535909916,759417.3157087468,0
28,28,28,1,CSS,501,471,-114.73810996868391,623704.7229145692,725867.6032831089,0
29,29,29,1,CSS,524,488,-100.59088945398852,681732.6521194195,701994.2370497023,0
30,30,30,1,CSS,503,472,-110.41163392267718,663953.0657971374,651503.488339273,0
31,31,31,1,CSS,513,473,-91.43532168742723,684586.5278728089,687645.2963468027,0
32,32,32,1,CSS,526,496,-114.64611170302896,684439.1274065722,763595.4147767476,0
33,33,33,1,CSS,522,491,-117.97525914162168,723032.9815950879,793179.5154040125,0
34,34,34,1,CSS,528,497,-121.75339367392849,742218.5907369424,849442.7269878951,0
35,35,35,1,CSS,525,496,-107.4894900081536,721755.3213754758,693626.0076372366,0
36,36,36,1,CSS,491,480,-120.59395340695409,827147.6980963189,636747.6762368059,0
37,37,37,1,CSS,491,455,-102.85282858983724,673199.8108052255,679262.2513818388,0
38,38,38,1,CSS,499,475,-119.15103103878404,787681.6246842819,766486.9062193973,0
39,39,39,1,CSS,501,469,-112.91574760212464,678755.7949265294,749393.0442907957,0
40,40,40,1,CSS,512,491,-122.45580595300362,599541.2231818528,848494.7401911257,0
41,41,41,1,CSS,492,472,-122.44205964233902,572731.2808341348,829641.3657890284,0
42,42,42,1,CSS,520,492,-118.33286523633753,663005.0807568121,578856.632853755,0
43,43,43,1,CSS,488,453,-111.1182264642518,641233.9942295378,677901.8765535912,0
44,44,44,1,CSS,470,444,-113.04374010644004,714531.2390135798,745903.1211773169,0
45,45,45,1,CSS,509,479,-113.93298956247928,755844.3009310438,672751.0928207159,0
46,46,46,1,CSS,439,413,-118.8479190998816,772615.7189580451,776722.3511920598,0
47,47,47,1,CSS,490,474,-120.61818291725274,684537.0883142274,837203.838725511,0
48,48,48,1,CSS,502,471,-102.78997018370362,708186.3283529475,692244.8066758482,0
49,49,49,1,CSS,526,508,-123.91379352750708,489438.9790125719,607474.0337269175,0
50,50,50,2,FHSS,40,3,-121.06345747641808,844293.3336595998,673956.7405017832,0
51,51,51,2,FHSS,34,9,-123.24229034043964,720771.5852174558,886967.198013493,0
52,52,52,2,FHSS,32,7,-123.74616352280115,601868.6515444379,882466.757830288,0
53,53,53,2,FHSS,26,3,-117.32910194788788,665369.8777485637,591046.9232620806,0
54,54,54,2,FHSS,25,6,-105.2363612564422,702840.7673485376,710692.9798270809,0
55,55,55,2,FHSS,28,4,-97.50298983698872,680480.7143218972,694604.5891644639,0
56,56,56,2,FHSS,39,4,-114.5343173113429,639511.4588995236,743240.3395332637,0
57,57,57,2,FHSS,49,7,-119.67927009527536,767161.2418047737,581846.6047875304,0
58,58,58,2,FHSS,35,5,-116.33636258582732,713432.2323734757,776481.2395307716,0
59,59,59,2,FHSS,34,7,-122.52941035241956,508864.8629313997,652560.975568976,0
60,60,60,2,FHSS,27,5,-117.2218362362315,752189.4350885142,767271.0561979604,0
61,61,61,2,FHSS,27,4,-107.55099758439582,679213.7534737518,658184.2050425524,0
62,62,62,2,FHSS,23,5,-115.599220127421,688026.7565817144,606448.689882414,0
63,63,63,2,FHSS,21,3,-122.71574198122909,605463.2736654046,520899.493065008,0
64,64,64,2,FHSS,41,9,-122.77503198938793,513984.9185578675,617604.1040402155,0
65,65,65,2,FHSS,30,3,-97.82345683340864,696171.065036153,697729.5257634696,0
66,66,66,2,FHSS,29,4,-114.69219192595416,745074.3345952483,739296.939483639,0
67,67,67,2,FHSS,32,4,-118.32173480483937,582576.1138838253,651034.1973654802,0
68,68,68,2,FHSS,27,5,-114.28690229539498,760569.1423845681,694483.8242070905,0
69,69,69,2,FHSS,32,1,-117.85500467254263,592292.413611372,735686.0645774448,0
70,70,70,2,FHSS,30,5,-120.84940501183377,609221.976581982,818375.8686352848,0
71,71,71,2,FHSS,32,7,-109.96155405686036,674538.9982504073,730137.4314634537,0
72,72,72,2,FHSS,48,11,-121.13488287694094,667718.2788090241,533980.8144124185,0
73,73,73,2,FHSS,42,7,-88.28651498005343,691033.5035058919,692596.8863587088,0
74,74,74,2,FHSS,31,5,-111.67496310918112,741929.7007925266,694964.3473473352,0
75,75,75,2,FHSS,37,5,-115.2663852335798,619228.8419240628,727505.7505707707,0
76,76,76,2,FHSS,33,8,-101.87766889967844,695422.2030580153,673407.9623115392,0
77,77,77,2,FHSS,29,1,-107.5325477687486,686285.3418764678,656780.4575923113,0
78,78,78,2,FHSS,34,4,-123.18336862537711,645564.9060753371,883189.9271513375,0
79,79,79,2,FHSS,44,8,-116.49150087154992,644849.2437451403,608979.71281178,0
