,Unnamed: 0,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,0,1,CSS,57,49,-121.26902330779804,614801.0014881806,548574.0238755798,0
1,1,1,1,CSS,57,54,-122.26412682153516,522196.0269158067,626308.1385079244,0
2,2,2,1,CSS,57,54,-118.28617220148902,762110.3818612384,775991.4859635257,0
3,3,3,1,CSS,71,68,-121.1151023936964,620242.7217737474,829885.0001718843,0
4,4,4,1,CSS,69,65,-107.0225708583102,658657.0482907639,692519.9757351413,0
5,5,5,1,CSS,54,50,-95.66984989001526,697770.5975309353,689106.7745573807,0
6,6,6,1,CSS,70,66,-112.37310276356686,714809.415562575,638123.8732661362,0
7,7,7,1,CSS,64,60,-95.60520305929668,687002.4355752366,697357.0894536219,0
8,8,8,1,CSS,78,69,-88.49587077993104,687361.9444085495,686375.3713189161,0
9,9,9,1,CSS,75,71,-97.26836121286628,679355.894230866,689484.7841782661,0
10,10,10,1,CSS,71,65,-113.3947141359263,637728.5115710833,727791.1636295831,0
11,11,11,1,CSS,69,60,-112.66353884440812,643805.3962372934,727121.9418536798,0
12,12,12,1,CSS,82,77,-110.82191651893037,654186.4168267571,721828.5783231336,0
13,13,13,1,CSS,50,45,-109.2725358416563,700384.8010781473,650893.3186861166,0
14,14,14,1,CSS,63,59,-82.08460528647795,687930.3773706154,690345.1789370049,0
15,15,15,1,CSS,57,48,-81.31321274150318,688140.5043169223,690386.6994666638,0
16,16,16,1,CSS,71,65,-90.8118096895073,693519.8019429335,691856.6458577792,0
17,17,17,1,CSS,54,46,-88.45743098256067,686312.6675286788,687488.5524784294,0
18,18,18,1,CSS,63,58,-108.50352791459972,653755.3638597021,680901.6099066273,0
19,19,19,1,CSS,59,53,-102.45098263977069,699195.8859134864,673992.5831807968,0
20,20,20,1,CSS,65,56,-92.68720259175012,683956.2640518015,687074.9661102542,0
21,21,21,1,CSS,60,57,-81.79727161679966,687806.2841906421,689952.8525624829,0
22,22,22,1,CSS,59,52,-70.08431954391851,689231.4015042739,689812.3924478913,0
23,23,23,1,CSS,45,38,-111.85612422370164,654525.8511888762,648290.6534387417,0
24,24,24,1,CSS,56,49,-117.0552912401707,785943.3518532279,671847.5074763044,0
25,25,25,1,CSS,56,52,-121.52248585406898,776276.8485712444,828632.5379608545,0
26,26,26,1,CSS,75,67,-84.13037874760408,691470.1712871379,688593.1524824506,0
27,27,27,1,CSS,64,60,-87.01866733841845,690619.0486939446,686567.2793710105,0
28,28,28,1,CSS,57,54,-97.8246332336584,687345.0911618561,699930.4818190639,0
29,29,29,1,CSS,72,64,-102.97257195193318,692876.388035525,708490.228840847,0
30,30,30,1,CSS,63,57,-98.21113969633372,700411.3149727784,691559.8649463418,0
31,31,31,1,CSS,57,54,-99.0938106074726,683728.4454961896,700440.2826232227,0
32,32,32,1,CSS,44,41,-84.33132124825613,691656.7566536851,689097.7738716792,0
33,33,33,1,CSS,69,64,-116.111299975563,737152.9446141697,763349.7555120653,0
34,34,34,1,CSS,75,68,-92.81156760474364,683623.6007155787,691066.3233727593,0
35,35,35,1,CSS,73,64,-77.37543195307941,690428.7391763193,689387.5370537231,0
36,36,36,1,CSS,61,52,-106.25740263582604,701935.8073099972,714793.1822742585,0
37,37,37,1,CSS,61,52,-82.21808378500162,691157.0324670647,689076.3864886693,0
38,38,38,1,CSS,60,55,-92.70718767337318,686973.31201304,694836.0605410021,0
39,39,39,1,CSS,67,64,-123.86801628503504,891984.6928156642,761360.2031394636,0
40,40,40,1,CSS,53,51,-109.26631670897086,685425.4054231502,729233.8046574043,0
41,41,41,1,CSS,72,66,-107.86240606758555,722904.359209348,695535.466633335,0
42,42,42,1,CSS,60,55,-79.76850504736471,688958.3683879998,688148.7745501128,0
43,43,43,1,CSS,59,55,-84.39873696291536,688091.6431103621,687545.1849298223,0
44,44,44,1,CSS,65,60,-105.1489013891941,713587.8268876524,695422.3772443125,0
45,45,45,1,CSS,81,69,-76.2876661253701,688556.727166275,689133.6086087076,0
46,46,46,1,CSS,61,57,-100.54349911974974,678274.3041272209,698945.7075506898,0
47,47,47,1,CSS,71,67,-90.56255183927526,690181.1003363793,693993.0421988057,0
48,48,48,1,CSS,76,75,-119.77825383142148,558447.4657185669,718904.1359628408,0
49,49,49,1,CSS,63,54,-87.6422429967528,692174.4510302495,691250.4077831658,0
50,50,50,2,FHSS,13,3,-110.04985623569604,648142.4874317287,674736.5042823298,0
51,51,51,2,FHSS,18,5,-119.79420796245056,566506.7524960752,744020.1808563393,0
52,52,52,2,FHSS,6,0,-75.67939244100677,689583.676279643,688591.5633823429,0
53,53,53,2,FHSS,15,2,-104.3333139722088,709066.4836146153,678095.0250758762,0
54,54,54,2,FHSS,15,2,-119.5389964677256,649578.524259017,565037.7448099438,0
55,55,55,2,FHSS,22,5,-87.10831494270033,692314.9159964592,688265.355738787,0
56,56,56,2,FHSS,13,3,-115.29596615959464,691781.0658411686,769502.8850229594,0
57,57,57,2,FHSS,13,3,-86.33054155521917,691720.3658763072,691088.5422356247,0
58,58,58,2,FHSS,23,2,-107.47620991507787,717232.320672609,706341.6580751077,0
59,59,59,2,FHSS,15,3,-117.23887785791597,591216.5398864497,669398.5490396558,0
60,60,60,2,FHSS,15,3,-101.39512798150156,674403.5318019445,683387.9696530527,0
61,61,61,2,FHSS,13,2,-118.6390515783632,576480.930560373,656093.2833561497,0
62,62,62,2,FHSS,10,4,-120.95758262178208,823486.4430401317,614127.1429665673,0
63,63,63,2,FHSS,22,4,-115.14273696480136,618503.8026007899,723615.123997731,0
64,64,64,2,FHSS,18,4,-102.05640939375915,705735.3110980372,695577.5888393471,0
65,65,65,2,FHSS,15,2,-82.73893881193543,689334.8022110309,687524.8635628996,0
66,66,66,2,FHSS,13,3,-85.44586796987139,690529.6847527924,691733.5730637386,0
67,67,67,2,FHSS,15,2,-84.39766703387686,688247.1366195085,687444.7588696185,0
68,68,68,2,FHSS,23,3,-82.38898975490625,691196.51856049,689726.2400082583,0
