,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,FHSS,16,0,-100.45307515351331,675171.2081034958,686629.6217544603,0
1,1,FHSS,6,0,-91.7795162267633,694677.5277541521,690324.1333459376,0
2,2,FHSS,13,0,-99.84820671367726,681698.5769356508,700531.1480113956,0
3,3,FHSS,11,0,-94.94503952658036,694303.603164153,683471.1428991909,0
4,4,FHSS,8,0,-104.87817600390592,666003.1801411096,695345.7375257591,0
5,5,FHSS,21,0,-99.67328074595035,692194.6318771619,702378.6760529974,0
6,6,FHSS,16,0,-84.64330493029566,691729.5089793783,689796.9941647211,0
7,7,FHSS,16,0,-90.28853756857674,686068.6032458502,692427.0475991627,0
8,8,FHSS,10,0,-87.78240535865052,692713.8862498691,688723.6253566174,0
9,9,FHSS,14,0,-111.46286282828295,661175.485047769,732525.6197784104,0
10,10,FHSS,13,0,-101.18777186866956,705188.0849500668,690037.4695259074,0
11,11,FHSS,14,0,-91.6933831768461,684257.4893622679,690615.3295275804,0
12,12,FHSS,9,0,-95.34118311109572,682254.6786591084,693107.2531606836,0
13,13,FHSS,21,0,-100.28444428220489,699832.2838946006,699100.5559015031,0
14,14,FHSS,14,0,-91.17443453108488,684936.7061295477,687212.1058404576,0
