,dev_id,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,CSS,284,138,-104.98868766496811,709839.5432179493,675962.9116947488,0
1,1,CSS,254,142,-103.91504241546755,679520.3826124273,670192.9157003476,0
2,2,CSS,231,156,-122.02311768377808,803498.3723987812,820569.4185949069,0
3,3,CSS,258,192,-121.9374655854649,852438.502994605,744641.0537234781,0
4,4,CSS,232,162,-121.01633388061947,669694.2194249893,842959.5568697241,0
5,5,CSS,250,163,-111.04458343323871,694331.2466381404,640543.6063174402,0
6,6,CSS,258,186,-121.47117347006576,839389.4700767372,753586.3995987203,0
7,7,CSS,288,205,-122.01178563288181,542690.2626999038,782215.8397219775,0
8,8,CSS,242,173,-120.67412426873813,829748.6954695268,738961.9109167587,0
9,9,CSS,255,183,-119.33625158903394,668993.7734685002,563472.2765265714,0
10,10,CSS,261,175,-120.05629792529808,555745.9704851268,652717.0530752338,0
11,11,CSS,231,117,-102.64431854257722,702504.8405425315,676099.2181887325,0
12,12,CSS,276,167,-112.98824788782315,629800.2795900995,674564.5144940217,0
13,13,CSS,230,165,-117.84197322519378,582226.9348766606,682318.5752218489,0
14,14,CSS,274,182,-120.23696869664562,813007.6869750804,620470.636082534,0
15,15,CSS,259,197,-123.54933710675618,492352.8947442911,625291.6660875086,0
16,16,CSS,253,152,-114.64336047884669,714069.782917321,619293.3098705196,0
17,17,CSS,264,194,-123.31079932242227,877569.7231267462,761829.3442533765,0
18,18,CSS,228,142,-114.04564504814701,630901.1274265165,726704.4991031949,0
19,19,CSS,251,182,-122.07198356554457,799011.0468606607,553219.1474145636,0
20,20,CSS,280,212,-121.0313703798146,763678.3607307485,553273.6045782014,0
21,21,CSS,272,187,-121.69441123930667,612132.7696043341,837882.5047049951,0
22,22,CSS,230,153,-116.67555039618824,680020.267133554,782860.2845637295,0
23,23,CSS,272,198,-123.77339874977605,478006.1356686448,666501.4851524954,0
24,24,CSS,226,156,-123.71005816422235,893419.2959417091,635163.522859659,0
25,25,CSS,224,149,-115.41360886797668,744991.8548054586,630187.7941375589,0
26,26,CSS,266,154,-100.64377351323894,675998.7886218632,683080.9412862913,0
27,27,CSS,259,168,-122.49766196507804,506727.48260252015,707693.4567302625,0
28,28,CSS,266,177,-116.76908368361313,602822.2094700328,650483.2213303113,0
29,29,CSS,246,164,-119.23425078959826,563447.9677736365,683675.7016507018,0
30,30,CSS,256,161,-117.83028798421645,607813.1597223161,619772.5472719162,0
31,31,CSS,253,178,-123.6809532571337,898883.8424961645,669772.7693631805,0
32,32,CSS,246,152,-114.13243469792232,645779.3517942326,744253.1801761716,0
33,33,CSS,233,134,-108.8153362891644,652677.5295391007,699127.4499395313,0
34,34,CSS,270,176,-119.5502632004906,714466.5394182221,817753.7290627335,0
35,35,CSS,281,156,-107.60152219176807,671859.9438931979,661416.639746989,0
36,36,CSS,242,149,-114.82058384946788,619565.6825102762,719013.0588280411,0
37,37,CSS,264,173,-118.8847327383165,575188.9632298278,649118.9210750083,0
38,38,CSS,239,146,-114.27469349048707,745269.8067897359,645198.763428677,0
39,39,CSS,254,157,-114.51562367394905,761962.7166869654,699444.453287514,0
40,40,CSS,263,151,-113.71611913732835,622846.4027974034,683790.0432293193,0
41,41,CSS,248,151,-108.62250545656899,679942.1727555728,725347.008329365,0
42,42,CSS,244,172,-120.30331248622059,758850.327659334,564850.1326196932,0
43,43,CSS,253,171,-113.26160966498927,662527.5379063435,746824.5171141584,0
44,44,CSS,255,193,-122.26049587287011,636800.124096512,860139.4956827912,0
45,45,CSS,252,169,-120.63289511564943,837486.0739908549,693212.4921114643,0
46,46,CSS,252,170,-117.07297096306195,765894.3847549087,627632.9014518356,0
47,47,CSS,270,166,-114.1997238802787,660301.6292415154,625062.5803837603,0
48,48,CSS,280,153,-102.74068742079697,671559.8803110721,683261.7966744581,0
49,49,CSS,258,180,-121.30911061013833,536758.5198609413,641094.53824879,0
50,50,FHSS,10,0,-115.01278248486457,693794.0380731801,766843.7633047088,0
51,51,FHSS,14,3,-122.16797342313646,770472.539047603,532336.5007197759,0
52,52,FHSS,15,2,-123.37931640204596,837423.2051294281,550174.2051904186,0
53,53,FHSS,14,0,-119.71362793218691,664851.389607846,820376.394435012,0
54,54,FHSS,13,2,-122.24278950852755,528856.1862882351,611897.0215931197,0
55,55,FHSS,18,1,-123.07910586330769,494992.638400692,716575.3186558825,0
56,56,FHSS,17,1,-97.04052654048677,699099.7934685152,690849.8402103463,0
57,57,FHSS,20,2,-122.21036488794687,596718.4597441404,840929.7251400258,0
58,58,FHSS,12,1,-123.39725200617653,891125.9778478895,661546.0164056005,0
59,59,FHSS,15,1,-121.77634543094851,589803.72797539,825894.2111942704,0
60,60,FHSS,17,2,-122.38494105450789,602887.7354276414,848651.7601453064,0
61,61,FHSS,15,0,-103.94325934236979,710231.585298777,683352.3362873778,0
62,62,FHSS,13,1,-117.2974839363687,660411.2534428079,592777.1320122569,0
63,63,FHSS,19,2,-91.79977769537567,684229.514691816,688048.6715244267,0
64,64,FHSS,12,0,-114.51463270184047,762270.0844466517,696810.4378069427,0
65,65,FHSS,10,1,-108.80961320676974,680956.9908856131,652392.279494367,0
66,66,FHSS,19,2,-121.26763483081368,530700.896066897,675104.0511777012,0
67,67,FHSS,15,0,-118.7969812605649,574022.2233494415,722001.0678703,0
68,68,FHSS,12,1,-111.40779064266727,739964.340312114,681225.3162267486,0
69,69,FHSS,17,3,-121.13791758170106,554855.7915703484,608533.1374712,0
70,70,FHSS,22,2,-114.49511890317348,624216.734029421,656413.0971812822,0
71,71,FHSS,18,1,-114.4164607586784,761556.5129948175,683218.4142951499,0
72,72,FHSS,22,2,-117.46041361857436,780157.9698112237,641107.6970373335,0
73,73,FHSS,17,1,-105.26169385251264,713996.2154264642,683705.4542546624,0
74,74,FHSS,22,3,-122.8380757445434,879666.7278476518,705494.6310663513,0
75,75,FHSS,16,2,-118.47830317878714,611534.7636440707,774820.6728293267,0
76,76,FHSS,12,1,-95.95871054862643,694181.8020601248,682197.9983028232,0
77,77,FHSS,14,2,-123.45281986153773,790718.4039533226,867557.4472894822,0
78,78,FHSS,14,2,-100.27566657240358,680981.6639468462,700857.7504627869,0
79,79,FHSS,18,1,-111.94920254577528,717426.9836094156,736165.1998893962,0
80,80,FHSS,10,0,-119.76262514864746,810808.9473546639,632673.9290930872,0
81,81,FHSS,8,0,-119.90508277417473,586702.9332672227,599932.5712957351,0
82,82,FHSS,10,0,-122.78119089608376,503053.29197458527,724799.3557859533,0
83,83,FHSS,15,1,-118.850772763794,568802.2888111819,692476.5043590973,0
84,84,FHSS,12,0,-121.85557043465622,562673.4053706694,575338.9197606564,0
85,85,FHSS,24,2,-73.77614789686763,689256.070628003,688756.4376768086,0
86,86,FHSS,11,2,-121.95172248000836,768126.3217233347,536017.2369902525,0
87,87,FHSS,12,0,-119.9169020855461,796855.1707720155,605377.3554735737,0
88,88,FHSS,15,1,-123.50586877139119,596663.3868507851,505255.10529348033,0
89,89,FHSS,19,1,-93.8757859999373,682973.7018720799,687207.2004785137,0
90,90,FHSS,15,1,-120.25803217457991,614191.513027531,569126.6673653744,0
91,91,FHSS,11,1,-101.21844626671744,674931.95473437,682974.1347793713,0
92,92,FHSS,17,2,-122.90956070399969,557198.1604776637,829342.1303767503,0
93,93,FHSS,10,1,-112.32153581667315,718915.1516342248,640766.4513638179,0
94,94,FHSS,19,2,-113.42650786860759,625366.39604228,680875.5005664557,0
95,95,FHSS,13,1,-114.88763091594495,765262.3832051369,679884.8024156396,0
96,96,FHSS,19,2,-120.48375083327798,752446.7292132241,820660.7074855149,0
97,97,FHSS,17,0,-121.98803783003137,705894.8615718206,861758.4314668117,0
98,98,FHSS,20,2,-120.69890320085653,810586.9510977829,776549.3358055844,0
99,99,FHSS,10,0,-122.79301997823745,646262.6989454569,504430.20814892574,0
