,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,240,152,-123.22491953453772,886196.817290664,722990.1697690263,0
1,1,1,CSS,244,164,-101.68072585437277,692615.8769519579,673009.6447282579,0
2,2,1,CSS,278,172,-98.08159682582051,682968.8643959421,680442.6333408339,0
3,3,1,CSS,237,181,-120.84494971357256,565083.825333927,602340.2026820207,0
4,4,1,CSS,255,167,-80.45997387516103,690518.053905237,688471.3960498116,0
5,5,1,CSS,284,210,-114.9644132810671,689046.1320199027,766536.1601691645,0
6,6,1,CSS,232,177,-123.25507169218199,815213.9319417056,533515.2361868579,0
7,7,1,CSS,229,156,-110.61651562594696,721957.6596255711,655847.2776782906,0
8,8,1,CSS,272,196,-110.793916504652,706207.4481985929,734074.4363259482,0
9,9,1,CSS,262,196,-112.39250153723049,661839.4435911189,739709.3244018821,0
10,10,1,CSS,249,194,-115.49676049335321,619592.0264464774,732416.2164133101,0
11,11,1,CSS,257,196,-121.0962250317566,840838.0194402116,727891.0761061859,0
12,12,1,CSS,271,190,-108.95769201412719,727889.2756884734,692770.7731532457,0
13,13,1,CSS,237,163,-114.13402062049974,622547.4350125418,668376.6719246933,0
14,14,1,CSS,258,178,-116.52117442947551,711407.2856051042,779016.0916610113,0
15,15,1,CSS,268,186,-115.66615445143913,632783.3138743937,627889.4928301092,0
16,16,1,CSS,248,194,-123.0501532991151,507993.6746316643,762678.3342114813,0
17,17,1,CSS,253,195,-119.87701172120504,818509.093609281,647345.9203893549,0
18,18,1,CSS,273,196,-117.59197193146986,753344.7555765084,606914.1411496984,0
19,19,1,CSS,260,198,-123.52532675519103,646970.54045853,487160.5781752659,0
20,20,1,CSS,261,184,-108.43738730378317,710381.0485591642,659684.2124538438,0
21,21,1,CSS,265,178,-97.63726020207076,680902.6124656737,683272.4494256439,0
22,22,1,CSS,240,190,-119.09890646224557,593860.5691340809,610152.9518081908,0
23,23,1,CSS,254,189,-121.89219042636745,860225.0063861937,701395.5818378635,0
24,24,1,CSS,260,187,-107.45911864280819,698481.9321679997,720623.5819968047,0
25,25,1,CSS,226,165,-119.06083474870488,743789.0510203837,578414.4382297032,0
26,26,1,CSS,273,187,-104.32538520750829,677110.3303714353,670380.9026498867,0
27,27,1,CSS,238,188,-120.56019901306419,821543.9805293498,625244.4331842457,0
28,28,1,CSS,290,193,-102.46873064206032,707191.8288648067,685089.0493707784,0
29,29,1,CSS,262,182,-104.99088268126103,713488.408169845,685080.0323989032,0
30,30,1,CSS,243,182,-117.7771890695982,793908.8810210357,668243.283152323,0
31,31,1,CSS,234,177,-119.98974289729739,673608.48228905,552769.5802138031,0
32,32,1,CSS,264,179,-111.24287977498463,730258.599313431,660146.7062221527,0
33,33,1,CSS,256,187,-113.52544599061625,670803.5487454942,626764.9898858091,0
34,34,1,CSS,268,186,-110.35630935655719,714808.4804519017,651812.3231524224,0
35,35,1,CSS,265,210,-120.99912894364257,619983.7937162034,551385.572463095,0
36,36,1,CSS,228,164,-115.81913559077526,770808.4176041582,664577.1450634785,0
37,37,1,CSS,240,181,-120.44839115581243,796738.417265231,591897.3719049979,0
38,38,1,CSS,217,169,-122.41814134446525,661396.566791234,869163.9659107707,0
39,39,1,CSS,251,194,-119.38833782945761,630264.2378843608,575501.0305241821,0
40,40,1,CSS,254,179,-117.29878982998127,775722.9995629204,637138.7347291436,0
41,41,1,CSS,257,186,-117.43027547062036,791519.9804893559,681110.8354396265,0
42,42,1,CSS,243,181,-114.52926841160888,637789.3291896876,741531.1056889828,0
43,43,1,CSS,281,214,-123.4326997474682,825774.8088832397,841759.7207020789,0
44,44,1,CSS,244,179,-120.55872972797277,693857.5486051216,542613.8521131407,0
45,45,1,CSS,254,185,-116.36611074860417,714817.9644698657,776409.8867242306,0
46,46,1,CSS,281,223,-121.79009119700035,740194.0308155622,850844.7735402471,0
47,47,1,CSS,233,155,-102.75997563108649,671789.8481410157,696307.1516737544,0
48,48,1,CSS,239,157,-103.01956258467283,695337.5855526173,707984.9645545161,0
49,49,1,CSS,289,192,-113.64801965228551,681538.1600823886,755221.5740662208,0
50,50,2,CSS,68,55,-122.56075538768954,518784.11228027975,618086.0303814773,0
51,51,2,CSS,62,51,-120.05414215281647,704449.4291563816,827168.3843151149,0
52,52,2,CSS,71,51,-113.32501172115597,690901.7831247974,625568.1168796677,0
53,53,2,CSS,71,56,-111.72723384690525,683473.7825355718,742208.4839753244,0
54,54,2,CSS,57,44,-119.02513587464568,626081.9596673865,583857.3248974927,0
