,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,59,14,-90.59385071463518,685701.5055123811,692236.5902306146,0
1,1,1,CSS,53,13,-106.84363830765945,719499.7696431692,686009.3791256971,0
2,2,1,CSS,65,10,-87.63723533485776,692699.7709266464,688973.5426607666,0
3,3,1,CSS,75,14,-87.91368390434288,692784.1031101833,688816.8528959604,0
4,4,1,CSS,80,10,-82.4972338017067,690998.3474352557,690333.3596884717,0
5,5,1,CSS,71,13,-93.03657194356124,692001.61782797,683803.0125455582,0
6,6,1,CSS,58,11,-90.15955413050526,693818.6444300363,689908.7207289679,0
7,7,1,CSS,57,16,-89.32574876063731,685650.0480760233,690857.8409139899,0
8,8,1,CSS,59,17,-109.69744508454193,729380.0333766598,702502.3561312247,0
9,9,1,CSS,76,17,-109.14905427801949,675588.0880310658,726397.4624759353,0
10,10,1,CSS,71,15,-107.31081445892431,705716.0332253034,661930.3867768856,0
11,11,1,CSS,62,15,-104.06161557558659,669930.867875102,699595.2570383043,0
12,12,1,CSS,66,13,-105.9516019544749,665052.4749791629,677028.8120622545,0
13,13,1,CSS,56,18,-110.46194977881675,716422.2962930719,652265.7002989913,0
14,14,1,CSS,63,12,-91.53730010657051,684259.5561668206,688716.0532900627,0
15,15,2,CSS,42,8,-102.58077377817636,673736.6343184223,679516.4452842423,0
