,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,1,CSS,61,32,-91.06188993686426,686331.347509796,693249.5373416215,0
1,1,1,CSS,55,28,-93.14894229188806,687904.7739160585,695484.9092567844,0
2,2,1,CSS,58,37,-106.96911203439879,706427.2148224881,663833.0686935062,0
3,3,1,CSS,82,37,-82.03367636953055,689229.8330167738,691142.0055422668,0
4,4,1,CSS,75,30,-83.4076904539213,689893.7092782483,687430.2150349892,0
5,5,1,CSS,60,38,-87.42824699972667,689431.6812923758,692649.7973177447,0
6,6,1,CSS,60,43,-111.96410777727823,664119.6087817906,737799.1154686674,0
7,7,1,CSS,60,37,-111.05552359409117,725922.2139936703,722354.0792740489,0
8,8,1,CSS,77,38,-88.72034717129817,686894.5228889679,686619.483485772,0
9,9,1,CSS,57,38,-94.28511423878061,685031.0729714932,683781.8403651216,0
10,10,2,CSS,76,46,-98.91205956286913,698888.8228947078,681808.4928433853,0
11,11,2,CSS,73,47,-111.83944370216904,647875.6127487695,723638.4881825859,0
12,12,2,CSS,45,22,-87.9096479666116,691961.8601065585,691694.2108056144,0
13,13,2,CSS,60,40,-101.93172074880007,705066.464250072,682283.7262484558,0
14,14,2,CSS,63,48,-110.90763651605354,648945.9425669138,715867.2196529034,0
15,15,2,CSS,55,26,-82.60271990338587,687729.0853729246,688620.7790664685,0
16,16,2,CSS,62,31,-87.78044262141323,692222.4625415632,687547.6489111476,0
17,17,2,CSS,53,29,-97.91518885503581,694085.2931864025,699183.4098654162,0
18,18,2,CSS,53,31,-106.93155915098674,718781.093142607,697958.1740539084,0
19,19,2,CSS,57,32,-102.15522742286336,673040.0966602437,696007.3344792426,0
20,20,2,CSS,75,44,-102.12678893105186,702373.7914311184,677517.6857880693,0
21,21,2,CSS,51,28,-98.11125152571987,695624.1094152927,698585.1712854274,0
22,22,2,CSS,49,34,-108.17561744541223,657988.4311647984,673328.886751205,0
23,23,2,CSS,72,40,-97.59112989283886,685047.651259901,698891.118009896,0
24,24,2,CSS,63,34,-108.72512644667916,726484.6838030897,695705.3952396368,0
25,25,2,CSS,70,39,-94.28626302030118,692546.5722027277,683003.7506686528,0
26,26,2,CSS,70,47,-108.91877964048265,651698.1910362467,696914.5021681052,0
27,27,2,CSS,61,37,-103.60146125784632,675377.4201180381,673994.268783516,0
28,28,2,CSS,65,34,-102.44484063571059,680930.8322520294,673252.811793567,0
29,29,2,CSS,62,39,-105.37961948654905,708158.6247372138,706819.2143998883,0
30,30,2,CSS,60,47,-107.29263677200612,707037.817812657,715982.9553808575,0
31,31,2,CSS,65,38,-89.86222827478466,693312.5960300852,687635.9822212822,0
32,32,2,CSS,61,36,-89.44885337129928,692356.374160793,686577.3189601147,0
33,33,2,CSS,68,30,-83.89618932386904,687812.8764959717,690859.2251942989,0
34,34,2,CSS,64,33,-92.63600650422859,684207.7825782597,686631.5967120634,0
35,35,2,CSS,63,28,-91.42524922185436,689643.4364488437,694537.214182894,0
36,36,2,CSS,53,30,-96.86968143082152,697654.9007352517,684483.5161767548,0
37,37,2,CSS,56,32,-94.92336514362684,681739.3117031179,689146.6975440296,0
38,38,2,CSS,61,38,-104.0590632291711,673953.4833042917,673791.271230964,0
39,39,2,CSS,70,49,-104.3736535097982,697827.0089086695,668236.4800795414,0
40,40,2,CSS,66,42,-107.13878222469191,658455.956232971,694224.3991143226,0
41,41,2,CSS,76,47,-89.61567249118234,689877.9709993792,693551.1765444765,0
42,42,2,CSS,49,30,-89.88293069306248,685723.1009782907,691615.6162139475,0
43,43,2,CSS,63,41,-103.26341653148785,705266.3916413153,701686.0580136698,0
44,44,2,CSS,48,23,-86.86406898644971,686426.6189628962,689963.9526082207,0
45,45,2,CSS,66,40,-108.55589108970062,662734.6666576907,714874.835225546,0
46,46,2,CSS,75,30,-83.79640147530218,689934.9806662641,687344.325498662,0
47,47,2,CSS,47,20,-87.14412050831518,688335.4861907202,686466.6535630056,0
48,48,2,CSS,73,34,-93.4191452965257,695866.3781877288,689466.1513483651,0
49,49,2,CSS,68,42,-104.81003969272882,691230.3158748144,713301.5765854625,0
50,50,2,CSS,71,45,-107.09310859660026,708949.601760475,713687.7318946135,0
51,51,2,CSS,58,29,-86.25860305188456,686630.1126625701,689940.2825658419,0
52,52,2,CSS,65,43,-102.62869084318041,693280.5863895534,707643.5576119138,0
53,53,2,CSS,58,30,-90.85486796554981,691053.7609051387,693926.8145941739,0
54,54,2,CSS,52,32,-111.59214539544453,706300.5556838043,639902.2674142319,0
55,55,2,CSS,55,36,-102.47181386778517,672050.7127654373,695215.7702642633,0
56,56,2,CSS,57,29,-91.60457880014691,692465.1533104707,685154.9083367314,0
57,57,2,CSS,55,35,-99.09058042677975,686476.0035524676,677360.7782208225,0
58,58,2,CSS,60,35,-93.1919130299181,688868.8103592282,683145.4977093248,0
59,59,2,CSS,65,36,-98.80113913795336,685148.3865206183,678197.8534443727,0
