,Unnamed: 0,dev_id,set,modulation,pkt_sent,pkt_lost,pkt_rx_power,pos_x,pos_y,pos_z
0,0,0,1,CSS,476,198,-107.01854517839725,718510.3091033553,699794.4591844704,0
1,1,1,1,CSS,489,289,-109.44046411721769,650344.1827011083,677534.2275661314,0
2,2,2,1,CSS,503,300,-109.39606419452006,650221.3151509932,678711.2773324678,0
3,3,3,1,CSS,494,294,-109.38376728394068,678232.6400213763,650414.9293617721,0
4,4,4,1,CSS,530,315,-109.46175151204378,706417.3752215093,652178.6281054409,0
5,5,5,1,CSS,534,327,-109.54153989332664,728429.4277893911,702979.1500618404,0
6,6,6,1,CSS,473,296,-109.14180875247484,651734.6656954994,701114.2575199452,0
7,7,7,1,CSS,516,323,-108.90852309540908,658915.938675985,666063.1518790135,0
8,8,8,1,CSS,548,337,-109.05081704387922,660713.341857556,662941.2916790982,0
9,9,9,1,CSS,497,291,-108.4373023334212,661766.8108308525,665763.6376350812,0
10,10,10,1,CSS,500,308,-109.63407792914649,717521.2801665089,658538.7317767647,0
11,11,11,1,CSS,530,326,-108.71510231294954,667385.6875748709,719836.3665046772,0
12,12,12,1,CSS,520,309,-108.67022804494188,695662.7094707728,726251.6157665843,0
13,13,13,1,CSS,501,312,-111.1942379235236,657091.9490177771,727519.8220041879,0
14,14,14,1,CSS,479,290,-110.33915831265568,723183.3789011544,719577.2864030905,0
15,15,15,1,CSS,532,313,-108.96692481365614,654352.068640201,673104.1890183841,0
16,16,16,1,CSS,534,323,-109.86505706330485,697217.8988582428,647249.8398047711,0
17,17,17,1,CSS,482,301,-110.07928913641504,717618.4748277811,723112.8548227984,0
18,18,18,1,CSS,523,309,-111.00730668764544,726871.1236194163,720849.0957114195,0
19,19,19,1,CSS,469,291,-109.76850194891328,648838.8720609712,701739.406798428,0
20,20,20,1,CSS,465,287,-109.03124922028344,727676.0975470047,696700.1200345934,0
21,21,21,1,CSS,476,300,-108.48783283993234,725996.3569069639,690042.1727459454,0
22,22,22,1,CSS,520,323,-109.6279477432795,692198.3594383525,731040.9947770933,0
23,23,23,1,CSS,472,275,-107.9006167138062,664094.6539066964,712403.212842937,0
24,24,24,1,CSS,474,268,-109.62104961397624,730591.5615797566,682912.9745585867,0
25,25,25,1,CSS,498,305,-111.33711550485933,666718.1266591077,734857.0644584149,0
26,26,26,1,CSS,525,315,-111.87710345329268,667352.3614582133,640061.6962289137,0
27,27,27,1,CSS,518,317,-108.76534954722648,664490.6340423455,661017.1553061333,0
28,28,28,1,CSS,517,298,-108.74504869453315,690486.6085158845,727086.2194473715,0
29,29,29,1,CSS,523,310,-108.87190073724926,651258.7803106261,692074.1770587267,0
30,30,30,1,CSS,501,286,-108.79323768832344,682155.7597246548,652211.6586368369,0
31,31,31,1,CSS,563,342,-109.35690034572372,687331.4406701309,649023.1854062976,0
32,32,32,1,CSS,477,280,-108.7210628470716,711929.893660334,719505.0919050957,0
33,33,33,1,CSS,504,311,-108.52891196202856,652798.1577035887,686077.7032966949,0
34,34,34,1,CSS,496,300,-109.39500660703554,730009.7625656112,690697.1214644312,0
35,35,35,1,CSS,505,311,-108.18953420061725,691435.8008037359,724708.472573218,0
36,36,36,1,CSS,487,287,-108.93605497970012,699284.1589088577,652168.9222941961,0
37,37,37,1,CSS,513,289,-108.204584275101,655335.7039735703,699066.3043750768,0
38,38,38,1,CSS,505,314,-109.53021725413689,685471.7223184891,648343.1155809403,0
39,39,39,1,CSS,475,298,-110.43594152837731,719588.901816886,654971.4426409152,0
40,40,40,1,CSS,503,290,-108.48941314523688,717401.893255374,665833.8098603995,0
41,41,41,1,CSS,513,302,-108.2446638465516,721324.9265356258,705142.5464646626,0
42,42,42,1,CSS,485,299,-110.22091850276747,734001.6321027069,686731.7095876617,0
43,43,43,1,CSS,477,304,-110.68185032390136,736422.2841706149,692390.8117135859,0
44,44,44,1,CSS,480,298,-109.71528816013162,727359.1184119552,671077.1492280985,0
45,45,45,1,CSS,482,301,-109.78669330591426,647549.5841672728,696708.7061132627,0
46,46,46,1,CSS,506,289,-108.47856186122463,667704.7275403503,718819.6611881359,0
47,47,47,1,CSS,495,299,-107.52825532574631,695834.9933909262,657283.241859752,0
48,48,48,1,CSS,531,336,-110.65123296173144,677901.0638937501,643904.1524204486,0
49,49,49,1,CSS,528,319,-109.31204473112264,727380.839639952,676107.3813744873,0
50,50,50,2,FHSS,32,2,-109.0791428974069,723295.7414937803,669764.1408461578,0
51,51,51,2,FHSS,28,5,-109.37584554662786,718819.2459297118,717300.1613727992,0
52,52,52,2,FHSS,35,3,-109.52329479018928,650583.1767792244,675562.5961599917,0
53,53,53,2,FHSS,36,5,-109.496137755619,652686.5931923841,707852.8762121646,0
54,54,54,2,FHSS,28,7,-109.58429640190096,718336.4529302851,719189.086702374,0
55,55,55,2,FHSS,34,4,-110.0982876364835,732376.6156561028,699101.2222260259,0
56,56,56,2,FHSS,36,7,-109.30084657281924,696388.4418055438,649840.2795803949,0
57,57,57,2,FHSS,22,3,-107.57209296446727,696051.4212303306,657158.0046281667,0
58,58,58,2,FHSS,27,3,-108.35395973916911,687469.9105262412,653432.1622221782,0
59,59,59,2,FHSS,42,6,-108.5244313514014,663014.2832083539,663848.7095274512,0
